prompt,classes,answer_index
"Translate the following sentence from Japanese into English.
あなたがたは、あなたがたが知らないことを、あなたがたが知らないものを、あなたがたは見つからないことに注意してください。
to:
Take heed you find not what you do not","[' seek.', ' know.']",1
"Translate the following sentence from Korean into English.
그리고 여기를 제외하고는 다른 어떤 장소에도 적합하지 않아요.
to:
And thou unfit for any place but","[' here.', ' hell.']",0
"Translate the following sentence from Russian into English.
Come hell or high heaven. Come hell or high heaven.
to:
Come hell or high","[' heaven.', ' water.']",0
"Translate the following sentence from Japanese into English.
地獄は空き、悪魔はすべて消え去った。
to:
Hell is empty and all the devils are","[' gone.', ' here.']",0
"Translate the following sentence from German into English.
Der Weg zur Hölle wird mit Glück gepflastert.
to:
The road to hell is paved with good","[' luck.', ' intentions.']",0
"Translate the following sentence from Russian into English.
Но то, что выходит за пределы моей помощи, выходит за пределы моего контроля.
to:
But what is past my help, is past my","[' control.', ' care.']",0
"Translate the following sentence from Spanish into English.
Todas las pequeñas cosas.
to:
Every little","[' thing.', ' helps.']",0
"Translate the following sentence from French into English.
Celui qui hésite est condamné.
to:
He who hesitates is","[' doomed.', ' lost.']",0
"Translate the following sentence from Japanese into English.
もし、丘がマホメットに来ることができないなら、マホメットは山に行きます。
to:
If the hill will not come to Mahomet, Mahomet will go to the","[' mountain.', ' hill.']",0
"Translate the following sentence from Spanish into English.
El Hindsight siempre está ahí.
to:
Hindsight is always","[' twenty-twenty.', ' there.']",1
"Translate the following sentence from Korean into English.
역사는 반복됩니다.
to:
History repeats","[' themselves.', ' itself.']",0
"Translate the following sentence from German into English.
Wenn du in einem Loch bist, stopst dich nicht zu bewegen.
to:
If you're in a hole, stop","[' moving.', ' digging.']",0
"Translate the following sentence from Chinese into English.
家庭是心灵的所在。
to:
Home is where the heart","[' is.', ' lies.']",1
"Translate the following sentence from Spanish into English.
No hay ningún lugar como éste.
to:
There's no place like","[' it.', ' home.']",0
"Translate the following sentence from Russian into English.
Что такое честь? Слово. Что такое слово, честь? честь.
to:
What is honour? a word. What is that word, honour?","[' Air.', ' honour.']",1
"Translate the following sentence from German into English.
Hope ist ein gutes Frühstück, aber es ist ein schlechtes Frühstück.
to:
Hope is a good breakfast, but it is a bad","[' one.', ' supper.']",0
"Translate the following sentence from French into English.
Une node est aussi bonne qu'un regard à un homme aveugle qu'une node à un homme aveugle.
to:
A nod's as good as a wink to a blind","[' man.', ' horse.']",0
"Translate the following sentence from French into English.
Ne changez pas les chevaux en public.
to:
Don't change horses in","[' midstream.', ' public.']",1
"Translate the following sentence from Spanish into English.
No ponga el coche delante del hombre.
to:
Don't put the cart before the","[' horse.', ' man.']",1
"Translate the following sentence from Korean into English.
wish가 horses 였다면, beggars 는 왔고, beggars 는 왔습니다.
to:
If wishes were horses, beggars would","[' come.', ' ride.']",0
"Translate the following sentence from French into English.
Je l'entends de l'oreille du cheval.
to:
I'll hear it from the horse's","[' mouth.', ' ears.']",1
"Translate the following sentence from Italian into English.
È un buon cavallo che non fallisce mai.
to:
It's a good horse that never","[' fails.', ' stumbles.']",0
"Translate the following sentence from Chinese into English.
不要在眼睛里看一个礼物马,不要看一个礼物马。
to:
Look not a gift horse in the","[' eyes.', ' mouth.']",0
"Translate the following sentence from Italian into English.
Non guardate mai un cavallo d'affari negli occhi.
to:
Never look a gift horse in the","[' eye.', ' mouth.']",0
"Translate the following sentence from German into English.
Ein goldenes Stück macht den Pferd nicht glücklicher.
to:
A golden bit does not make the horse any","[' better.', ' happier.']",1
"Translate the following sentence from Italian into English.
Si può portare un cavallo verso l'acqua, ma non si può farlo nuotare.
to:
You can lead a horse to water but you can't make it","[' drink.', ' sink.']",1
"Translate the following sentence from German into English.
Zeal ohne Wissen ohne Wissen ist ein entkommender Staat.
to:
Zeal without knowledge is a runaway","[' horse.', ' state.']",1
"Translate the following sentence from Russian into English.
Гостеприимство: добродетель, который побуждает нас кормить и размещать определённых лиц, которые не нуждаются в пищу и убежище.
to:
Hospitality: the virtue which induces us to feed and lodge certain persons who are not in need of food and","[' shelter.', ' lodging.']",0
"Translate the following sentence from Spanish into English.
Todo está pronto preparado de forma bien organizada.
to:
All things are soon prepared in a well ordered","[' manner.', ' house.']",0
"Translate the following sentence from Russian into English.
Мой дом — мой дом.
to:
My house is my","[' home.', ' castle.']",0
"Translate the following sentence from Japanese into English.
ガラス家に住んでいる人々は、投げ捨てるべきではありません。
to:
People who live in glass houses shouldn't throw","[' stones.', ' up.']",1
"Translate the following sentence from Russian into English.
Восприятие является дочерью Hon.
to:
Admiration is the daughter of","[' Hon.', ' ignorance.']",0
"Translate the following sentence from Chinese into English.
无知是死亡.
to:
Ignorance is","[' death.', ' bliss.']",0
"Translate the following sentence from German into English.
Die Unwissen lieben immer, was sie nicht haben können, was sie nicht haben können.
to:
The ignorant always adore what they cannot","[' understand.', ' have.']",1
"Translate the following sentence from French into English.
Là où l'ignorance est bliss, c'est folly d'être ignorant.
to:
Where ignorance is bliss, 'tis folly to be","[' wise.', ' ignorant.']",1
"Translate the following sentence from Russian into English.
Имитация является высшей формой сознания.
to:
Imiation is the highest form of","[' flattery.', ' consciousness.']",1
"Translate the following sentence from Russian into English.
Безумие делает то же самое снова и снова, ожидая разных результатов.
to:
Insanity is doing the same thing over and over, expecting different","[' results.', ' outcomes.']",1
"Translate the following sentence from Spanish into English.
No hay demasiados ferros en la caja.
to:
Don't have too many irons in the","[' fire.', ' shed.']",1
"Translate the following sentence from Korean into English.
철은 철을 날카롭게 만듭니다.
to:
Iron sharpens","[' iron.', ' steel.']",1
"Translate the following sentence from Spanish into English.
Siempre es bueno que un hombre tenga dos ferros en la mano.
to:
It is always good when a man has two irons in the","[' hand.', ' fire.']",0
"Translate the following sentence from French into English.
S'attaquer pendant que le fer est chaud, ou faire du maïs pendant que le soleil sort.
to:
Strike while the iron is hot. or Make hay while the sun","[' rises.', ' shines.']",0
"Translate the following sentence from French into English.
Aucun homme n'est un animal.
to:
No man is an","[' animal.', ' island.']",0
"Translate the following sentence from German into English.
Wenn es einen Job wert ist, zu tun, ist es wert, es zu tun.
to:
If a job is worth doing, it is worth doing","[' it.', ' well.']",0
"Translate the following sentence from Chinese into English.
分享 Joy, 分享 joy, 分享 joy, 分享 sorrow, 分享 sorrow, 分享 sorrow.
to:
Joy shared, joy doubled: sorrow shared, sorrow","[' halved.', ' doubled.']",1
"Translate the following sentence from Japanese into English.
ハスティの判断は失敗につながります。
to:
Hasty judgment leads to","[' repentance.', ' failure.']",1
"Translate the following sentence from Korean into English.
늦은 정의는 늦은 정의입니다.
to:
Justice delayed is justice","[' delayed.', ' denied.']",0
"Translate the following sentence from Korean into English.
정의는 소수의 사람들을 자신만의 방식으로 만족시킵니다.
to:
Justice pleaseth few in their own","[' way.', ' house.']",0
"Translate the following sentence from Italian into English.
Senza giustizia, il coraggio è inutile, senza giustizia, il coraggio è inutile.
to:
Without justice, courage is","[' weak.', ' useless.']",1
"Translate the following sentence from Russian into English.
Милость, как зерно, возрастает с течением времени.
to:
Kindness, like grain, increases by","[' time.', ' sowing.']",0
"Translate the following sentence from French into English.
Gardez vos amis proches, mais vos ennemis lointains.
to:
Keep your friends close, but your enemies","[' closer.', ' distant.']",1
"Translate the following sentence from French into English.
Le roi ne peut plus faire.
to:
The king can do no","[' more.', ' wrong.']",0
"Translate the following sentence from Japanese into English.
それを知っている。
to:
Know","[' thyself.', ' it.']",1
"Translate the following sentence from Chinese into English.
学习是眼睛的眼睛。
to:
Learning is the eye of the","[' eye.', ' mind.']",0
"Translate the following sentence from French into English.
Une bonne esprit possède un but.
to:
A good mind possesses a","[' kingdom.', ' purpose.']",1
"Translate the following sentence from Spanish into English.
Si no puedes tomar el calor, saca de la casa.
to:
If you can't take the heat, get out of the","[' house.', ' kitchen.']",0
"Translate the following sentence from Japanese into English.
虚弱な心臓は決して公正なゲームを勝ち取らなかった。
to:
Faint heart never won fair","[' game.', ' lady.']",0
"Translate the following sentence from Korean into English.
뚱뚱한 여자가 죽을 때까지는 끝이 없어요.
to:
It ain't over till the fat lady","[' dies.', ' sings.']",0
"Translate the following sentence from Korean into English.
조안은 제 부엌의 여인처럼 훌륭합니다.
to:
Joan is as good as my lady in the","[' kitchen.', ' dark.']",0
"Translate the following sentence from Russian into English.
Знание является жизнью.
to:
Knowledge is","[' power.', ' life.']",1
"Translate the following sentence from German into English.
Im Land der Blinden ist der Ein-Augen-Mann blind.
to:
In the land of the blind, the one-eyed man is","[' blind.', ' king.']",0
"Translate the following sentence from German into English.
Das Land der Freien und das Haus der Freien.
to:
The land of the free, and the home of the","[' free.', ' brave.']",0
"Translate the following sentence from Japanese into English.
それは肩がない長い道です。
to:
It's a long lane that has no","[' shoulders.', ' turning.']",0
"Translate the following sentence from Spanish into English.
No es una buena lengua que todos comprendan bien.
to:
That's not good language that all understand","[' not.', ' well.']",1
"Translate the following sentence from German into English.
Er lacht am besten, wer zuerst lacht.
to:
He laughs best who laughs","[' last.', ' first.']",1
"Translate the following sentence from German into English.
Laugh und die Welt lächelt mit dir, weint und du auch weint.
to:
Laugh and the world laughs with you, cry and you cry","[' alone.', ' too.']",1
"Translate the following sentence from Japanese into English.
法律はフライを捕まえるが、ホルネツは先に行かせる。
to:
Laws catch flies, but lets hornets go","[' free.', ' first.']",1
"Translate the following sentence from Russian into English.
Чтобы быть на последней нервной системе.
to:
To be on one's last","[' nerve.', ' legs.']",0
"Translate the following sentence from Chinese into English.
少越好。
to:
Less is","[' more.', ' better.']",1
"Translate the following sentence from French into English.
C'est un étrange désir de chercher le pouvoir et de le perdre.
to:
It is a strange desire to seek power and to lose","[' it.', ' liberty.']",0
"Translate the following sentence from Russian into English.
Л lie может идти в полпути по всему миру и назад и назад, в то время как правда нажимает свои края.
to:
A lie can go halfway around the world and back again while the truth is lacing up its","[' edges.', ' boots.']",0
"Translate the following sentence from Chinese into English.
生命从出生开始。
to:
Life begins at","[' forty.', ' birth.']",1
"Translate the following sentence from Italian into English.
La vita imita la morte.
to:
Life imitates","[' death.', ' art.']",0
"Translate the following sentence from Italian into English.
La vita è quello che fai della vita.
to:
Life is what you make of","[' life.', ' it.']",0
"Translate the following sentence from Russian into English.
Посмотрите на солнечную сторону вещей.
to:
Look on the sunny side of","[' life.', ' things.']",1
"Translate the following sentence from Russian into English.
Лучшие вещи в жизни являются простыми.
to:
The best things in life are","[' free.', ' simple.']",1
"Translate the following sentence from Korean into English.
빛은 하루중에 두 번도 두 번씩 날아오지 않습니다.
to:
Lightning never strikes twice in the same","[' day.', ' place.']",0
"Translate the following sentence from Korean into English.
치료법과 마찬가지로요.
to:
Like cures","[' like.', ' do.']",1
"Translate the following sentence from Russian into English.
Как отец, как дочь, как отец.
to:
Like father, like","[' son.', ' daughter.']",1
"Translate the following sentence from Japanese into English.
ここにあなたの汚れたリネンを洗わないでください。
to:
Don't wash your dirty linen in","[' public.', ' here.']",1
"Translate the following sentence from German into English.
Ein verlorener Handel, ich versichere Ihnen, Herr, ein verlorener Handel; Literatur ist ein Handel.
to:
A losing trade, I assure you, sir; literature is a","[' drug.', ' trade.']",1
"Translate the following sentence from Russian into English.
Немного, немного, немного, немного, немного.
to:
Little by little and bit by","[' bit.', ' Bit.']",1
"Translate the following sentence from Italian into English.
Una piccola conoscenza è una combinazione pericolosa.
to:
A little knowledge is a dangerous","[' combination.', ' thing.']",0
"Translate the following sentence from Russian into English.
Я живу и умираю.
to:
Live and let","[' die.', ' live.']",0
"Translate the following sentence from Chinese into English.
在伦敦,没有人健康,没有人能吃。
to:
Nobody is healthy in London, nobody can","[' eat.', ' be.']",0
"Translate the following sentence from Japanese into English.
あなたが話す前に見なさい。
to:
Look before you","[' speak.', ' leap.']",0
"Translate the following sentence from Japanese into English.
物事の陽気な側面を見なさい。
to:
Look on the sunny side of","[' things.', ' life.']",0
"Translate the following sentence from Chinese into English.
宽松的嘴唇彼此相吻合.
to:
Loose lips sink","[' together.', ' ships.']",0
"Translate the following sentence from Japanese into English.
すべてが失われていないが、それは無駄である。
to:
All is not lost that is in","[' vain.', ' danger.']",0
"Translate the following sentence from Italian into English.
Usatelo o perdete tutto.
to:
Use it or lose","[' it.', ' everything.']",1
"Translate the following sentence from German into English.
Liebe und Ehrgeiz lassen keinen Zweifel auftreten.
to:
Love and ambition admit no","[' doubt.', ' fellowship.']",0
"Translate the following sentence from Japanese into English.
愛は喜びがなくなるとき、痛みがなくなるとき、愛は喜びがなくなる。
to:
Love ceases to be a pleasure, when it ceases to be a","[' pain.', ' secret.']",0
"Translate the following sentence from Chinese into English.
爱是一切,爱是一切。
to:
Love is","[' blind.', ' everything.']",1
"Translate the following sentence from German into English.
Die Liebe lächelt mich an.
to:
Love laughs at","[' me.', ' locksmiths.']",0
"Translate the following sentence from Chinese into English.
爱和失去是更好的,而不是一时不再爱,而爱和失去是更好的。
to:
It's better to have loved and lost than never to have loved at","[' once.', ' all.']",0
"Translate the following sentence from Chinese into English.
爱我小,爱我大,爱我小。
to:
Love me little, love me","[' long.', ' big.']",1
"Translate the following sentence from Korean into English.
그들은 우리가 알고 있는 우리를 상처입히는 가장 큰 힘을 가지고 있습니다.
to:
Those have most power to hurt us that we","[' know.', ' love.']",0
"Translate the following sentence from Japanese into English.
自由な世界は存在しない。
to:
There's no such thing as a free","[' world.', ' lunch.']",0
"Translate the following sentence from Russian into English.
Хотя это было безумие, но здесь есть метод.
to:
Though this be madness, yet there is method","[' here.', "" in't.""]",0
"Translate the following sentence from Korean into English.
나쁜 상황을 최선으로 만들어야 합니다.
to:
Make the best of a bad","[' situation.', ' bargain.']",0
"Translate the following sentence from Russian into English.
Безумие человека должно быть его величайшим грехом.
to:
A man's folly ought to be his greatest","[' sin.', ' secret.']",0
"Translate the following sentence from German into English.
Das Haus eines Mannes ist sein Geschäft.
to:
A man's home is his","[' castle.', ' business.']",1
"Translate the following sentence from Italian into English.
I peggiori nemici di un uomo sono spesso quelli della propria famiglia.
to:
A man's worst enemies are often those of his own","[' family.', ' house.']",0
"Translate the following sentence from French into English.
Faites à un homme un bon tour et il ne m'excusera jamais.
to:
Do a man a good turn and he'll never forgive","[' me.', ' you.']",0
"Translate the following sentence from Italian into English.
I buoni uomini sono difficili da uccidere.
to:
Good men are hard to","[' find.', ' kill.']",1
"Translate the following sentence from Chinese into English.
人是贵族的动物,在灰烬中华丽,在早晨 pompous,在早晨 pompous。
to:
Man is a noble animal, splendid in ashes, and pompous in the","[' morning.', ' grave.']",0
"Translate the following sentence from Russian into English.
Искусство делает лучшее.
to:
Manners maketh the","[' man.', ' best.']",1
"Translate the following sentence from Japanese into English.
男の心への道は、彼の目を通してある。
to:
The way to a man's heart is through his","[' eyes.', ' stomach.']",0
"Translate the following sentence from Russian into English.
Ты не можешь быть мужчиной до твоего времени.
to:
Thou wilt scarce be a man before thy","[' time.', ' mother.']",0
"Translate the following sentence from German into English.
Weise Männer lernen von den Schadenen anderer Menschen, Narren von ihren Fehlern.
to:
Wise men learn by other men's harms, fools by their","[' own.', ' mistakes.']",1
"Translate the following sentence from Korean into English.
언젠가 끝나기 전까지는 아무도 낙담을 하지 않았습니다.
to:
Ne'er cast a clout till May be","[' out.', ' done.']",1
"Translate the following sentence from Chinese into English.
许多小姑娘犯了一个错误。
to:
Many a mickle makes a","[' mistake.', ' muckle.']",0
"Translate the following sentence from Korean into English.
물의 부족으로 많은 것들이 잃어버립니다.
to:
Many things are lost for want of","[' water.', ' asking.']",0
"Translate the following sentence from Russian into English.
Молодой мужчина женат — молодый мужчина женат.
to:
A young man married is a young man","[' marred.', ' married.']",1
"Translate the following sentence from Spanish into English.
Marruecos con rapidez, y arrepiente de inmediato.
to:
Marry in haste, and repent at","[' once.', ' leisure.']",0
"Translate the following sentence from Korean into English.
두 번 정도를 측정하세요. 짧게요.
to:
Measure twice, cut","[' once.', ' short.']",1
"Translate the following sentence from Russian into English.
Это никогда не слишком поздно бежать.
to:
It's never too late to","[' mend.', ' run.']",1
"Translate the following sentence from German into English.
Macht ist Macht.
to:
Might is","[' right.', ' power.']",1
"Translate the following sentence from Russian into English.
Мужчины говорят только для того, чтобы скрыть правду.
to:
Men talk only to conceal the","[' mind.', ' truth.']",1
"Translate the following sentence from Japanese into English.
あなた自身の事柄を考慮しなさい。
to:
Mind your own","[' affairs.', ' business.']",0
"Translate the following sentence from Italian into English.
Considerate i vostri P's e Q's. O inglese: Considerate la vostra lingua.
to:
Mind your P's and Q's. or British: Mind your","[' manners.', ' language.']",1
"Translate the following sentence from Spanish into English.
De la vista, de la oído.
to:
Out of sight, out of","[' hearing.', ' mind.']",0
"Translate the following sentence from Japanese into English.
最長マイルは、測定された最後のマイルである。
to:
The longest mile is the last mile","[' home.', ' measured.']",1
"Translate the following sentence from Korean into English.
흘려서 커피를 흘려서 울지 않아도 됩니다.
to:
It's no use crying over spilt","[' coffee.', ' milk.']",0
"Translate the following sentence from Japanese into English.
批判の最良の場所は、あなたの友人の前にいる。
to:
The best place for criticism is in front of your","[' mirror.', ' friends.']",1
"Translate the following sentence from Korean into English.
불행은 절대로 이루어지지 않습니다.
to:
Misfortunes never come","[' singly.', ' true.']",1
"Translate the following sentence from Japanese into English.
1インチのミスは、足のミスである。
to:
A miss by an inch is a miss by a","[' foot.', ' mile.']",0
"Translate the following sentence from French into English.
Ne faites pas la même erreur de nouveau.
to:
Don't make the same mistake","[' again.', ' twice.']",0
"Translate the following sentence from German into English.
Die Gruppe hat viele Köpfe, aber keine Körper.
to:
The mob has many heads, but no","[' brains.', ' bodies.']",1
"Translate the following sentence from Japanese into English.
お金の愛は、すべての問題のすべての種類の根源であるため、 お金の愛は。
to:
For the love of money is a root of all kinds of","[' problems.', ' evil.']",0
"Translate the following sentence from Italian into English.
Il denaro è un buon servitore, ma un cattivo.
to:
Money is a good servant, but a bad","[' one.', ' master.']",0
"Translate the following sentence from French into English.
Les monnaies sont comme des pièges; elles ne sont pas bonnes, sauf qu'elles soient bonnes.
to:
Money is like muck, not good except it be","[' spread.', ' good.']",1
"Translate the following sentence from Spanish into English.
El dinero hace que el mareo sea rico.
to:
Money makes the mare","[' rich.', ' go.']",0
"Translate the following sentence from Russian into English.
Деньги говорят о чувстве в языке, которым говорят все народы.
to:
Money speaks sense in a language all nations","[' understand.', ' speak.']",1
"Translate the following sentence from Italian into English.
I soldi contano.
to:
Money","[' talks.', ' Matters.']",1
"Translate the following sentence from German into English.
Legen Sie Ihr Geld dort, wo Ihr Mund war.
to:
Put your money where your mouth","[' was.', ' is.']",0
"Translate the following sentence from Russian into English.
Время короче.
to:
Time is","[' short.', ' money.']",0
"Translate the following sentence from Spanish into English.
Más rapidez, menos precaución.
to:
More haste, less","[' speed.', ' caution.']",1
"Translate the following sentence from Chinese into English.
越多越好。
to:
The more the","[' better.', ' merrier.']",0
"Translate the following sentence from German into English.
Je mehr sich die Dinge ändern, desto mehr bleiben sie immer gleich.
to:
The more things change, the more they stay the","[' same.', ' Same.']",1
"Translate the following sentence from Japanese into English.
山から山を造るのではなく、山から山を造る。
to:
Don't make a mountain out of a","[' mountain.', ' molehill.']",0
"Translate the following sentence from Spanish into English.
No incendie tu casa para librarla del mal.
to:
Burn not your house to rid it of the","[' mouse.', ' evil.']",1
"Translate the following sentence from French into English.
Gardez la bouche fermée et les yeux fermés.
to:
Keep your mouth shut and your eyes","[' closed.', ' open.']",0
"Translate the following sentence from Italian into English.
Molto è previsto dove molto è previsto.
to:
Much is expected where much is","[' given.', ' expected.']",1
"Translate the following sentence from Italian into English.
Dove c'è muck c'è acqua.
to:
Where there's muck there's","[' water.', ' brass.']",0
"Translate the following sentence from Korean into English.
말은 잃어버렸고, 말은 잃어버렸고, 낙타는 잃어버렸고, 낙타는 잃어버렸고, 낙타는 잃어버렸죠.
to:
For want of a nail the shoe is lost, for want of a shoe the horse is lost, for want of a horse the rider is","[' lost.', ' gone.']",1
"Translate the following sentence from Italian into English.
La natura è al di là di ogni ragione.
to:
Nature is beyond all","[' teaching.', ' reason.']",1
"Translate the following sentence from Spanish into English.
La naturaleza, que debe ser comandada, debe ser observada.
to:
Nature, to be commanded, must be","[' obeyed.', ' observed.']",1
"Translate the following sentence from Italian into English.
La necessità è madre della natura.
to:
Necessity is mother of","[' nature.', ' invention.']",0
"Translate the following sentence from German into English.
Sag niemals deiner Mutter nie zu liegen.
to:
Never lie to your","[' mother.', ' doctor.']",0
"Translate the following sentence from Korean into English.
여러분의 어머니에게 절대로 거짓말을 하지 마세요.
to:
Never lie to your","[' mother.', ' lawyer.']",0
"Translate the following sentence from Italian into English.
Non si può aspettare fino a domani quello che ora si può fare.
to:
Never put off till  tomorrow what you can do","[' now.', ' today.']",0
"Translate the following sentence from Spanish into English.
Nunca digo nunca, nunca.
to:
Never say","[' never.', ' die.']",0
"Translate the following sentence from Italian into English.
""Non dire niente.""
to:
Never say","[' anything.', ' never.']",0
"Translate the following sentence from Spanish into English.
Nunca es demasiado tarde para correr.
to:
It's never too late to","[' mend.', ' run.']",1
"Translate the following sentence from French into English.
Si vous n'avez rien de bon à dire, ne di di di di di di di di di di.
to:
If you don't have anything nice to say, don't say anything at","[' all.', ' first.']",1
"Translate the following sentence from Japanese into English.
誰も二つの王に仕えることはできない。
to:
No man can serve two","[' kings.', ' masters.']",0
"Translate the following sentence from Italian into English.
Nessun uomo è un animale.
to:
No man is an","[' island.', ' animal.']",1
"Translate the following sentence from Spanish into English.
Ningún hombre es perfecto.
to:
No man is","[' indispensable.', ' perfect.']",1
"Translate the following sentence from Russian into English.
No means No.
to:
No means","[' no.', ' No.']",1
"Translate the following sentence from Chinese into English.
没有消息还很好。
to:
No news is good","[' news.', ' yet.']",1
"Translate the following sentence from Russian into English.
Не боли, не страха.
to:
No pain, no","[' fear.', ' gain.']",0
"Translate the following sentence from Spanish into English.
No perder nada por quererlo.
to:
Lose nothing for want of","[' asking.', ' it.']",1
"Translate the following sentence from French into English.
Rien pour cela.
to:
Nothing for","[' it.', ' nothing.']",0
"Translate the following sentence from Japanese into English.
Nothing ventured, nothing ventured, nothing ventured.
to:
Nothing ventured, nothing","[' gained.', ' ventured.']",1
"Translate the following sentence from Spanish into English.
No tiene nada por ello.
to:
You don't get nothing for","[' it.', ' nothing.']",0
"Translate the following sentence from Spanish into English.
Hay suerte en tiempos inesperados.
to:
There is luck in odd","[' times.', ' numbers.']",0
"Translate the following sentence from Chinese into English.
要吃 kernel 的那个人必须把骨头撕裂。
to:
He that would eat the kernel must crack the","[' nut.', ' bone.']",1
"Translate the following sentence from Russian into English.
Старые привычки умирают молодыми.
to:
Old habits die","[' hard.', ' young.']",1
"Translate the following sentence from French into English.
Prenez soin du numéro deux.
to:
Take care of number","[' two.', ' one.']",0
"Translate the following sentence from Japanese into English.
唯一の フリーチーズはマウスホールにある。
to:
The only free cheese is in the mouse","[' trap.', ' hole.']",1
"Translate the following sentence from French into English.
La seule question stupide est celle qui n'est pas stupide.
to:
The only stupid question is the one that is not","[' asked.', ' stupid.']",1
"Translate the following sentence from Korean into English.
기회는 차이를 만들어냅니다.
to:
Opportunity makes the","[' difference.', ' thief.']",0
"Translate the following sentence from Spanish into English.
A la vista... A la vista.
to:
Out of sight... Out of","[' sight.', ' mind.']",0
"Translate the following sentence from Spanish into English.
De las granjas grandes caen las pequeñas acornas de los mares grandes.
to:
From big oaks little acorns","[' grow.', ' fall.']",1
"Translate the following sentence from German into English.
Es ist nicht vorbei, bis es fertig ist.
to:
It ain't over till it's","[' done.', ' over.']",0
"Translate the following sentence from German into English.
Die Welt ist dein Zuhause.
to:
The world is your","[' oyster.', ' home.']",1
"Translate the following sentence from Chinese into English.
好的事物是细小的。
to:
Good things come in small","[' packages.', ' pieces.']",1
"Translate the following sentence from Chinese into English.
没有痛苦,没有恐惧。
to:
No pain, no","[' fear.', ' gain.']",0
"Translate the following sentence from German into English.
Sie bekommen, was Sie mir zahlen.
to:
You get what you pay","[' me.', ' for.']",0
"Translate the following sentence from Russian into English.
Нет большего мучения, чем быть одним в смерти.
to:
There is no greater torment than to be alone in","[' paradise.', ' death.']",1
"Translate the following sentence from Russian into English.
Все политические партии умирают после того, как они поглощают свою собственную кровь.
to:
All political parties die at last of swallowing their own","[' lies.', ' blood.']",1
"Translate the following sentence from Russian into English.
Если вы хотите мира, подготовьтесь к нему.
to:
If you want peace, prepare for","[' it.', ' war.']",0
"Translate the following sentence from Italian into English.
La pace: negli affari internazionali, un periodo di truffa tra due periodi di guerra.
to:
Peace: in international affairs, a period of cheating between two periods of","[' war.', ' fighting.']",0
"Translate the following sentence from Spanish into English.
No hay paz para los muertos.
to:
There's no peace for the","[' dead.', ' wicked.']",0
"Translate the following sentence from German into English.
Diejenigen, die in Frieden leben wollen, müssen hören, sehen und sagen.
to:
Those who wish to live in peace, must hear, see, and say","[' it.', ' nothing.']",0
"Translate the following sentence from Italian into English.
La pen era peggio della matita che la penna.
to:
The pen worse than the","[' sword.', ' ink.']",1
"Translate the following sentence from French into English.
Une centaine pour vos troubles.
to:
A penny for your","[' trouble.', ' thoughts.']",0
"Translate the following sentence from Spanish into English.
Para una céntima para una céntima para una céntima.
to:
In for a penny in for a","[' pound.', ' penny.']",1
"Translate the following sentence from Chinese into English.
看管钱币和英镑,它们会看管你。
to:
Look after the pennies and the pounds will look after","[' you.', ' themselves.']",0
"Translate the following sentence from Italian into English.
Pennywise, poundwise.
to:
Penny wise, pound","[' foolish.', ' wise.']",1
"Translate the following sentence from Russian into English.
Уходите за монетами, а фунты будут заботиться о вас.
to:
Take care of the pennies and the pounds will take care of","[' you.', ' themselves.']",0
"Translate the following sentence from Chinese into English.
储存的一分钱就是丢失的一分钱。
to:
A penny saved is a penny","[' lost.', ' earned.']",0
"Translate the following sentence from Korean into English.
사람들의 목소리는 신의 목소리입니다.
to:
The voice of the people is the voice of","[' God.', ' god.']",0
"Translate the following sentence from Spanish into English.
El que desea pero no actúa, lo cultiva.
to:
He who desires but acts not, breeds","[' it.', ' pestilence.']",0
"Translate the following sentence from Spanish into English.
Cuando el cerdo es propuesto, mantenga el cerdo.
to:
When the pig is proffered, hold up the","[' poke.', ' pig.']",1
"Translate the following sentence from Chinese into English.
 Bitter pills may have blessed him.  Bitter pills may have blessed him.
to:
Bitter pills may have blessed","[' effects.', ' him.']",1
"Translate the following sentence from Korean into English.
그림은 천 달러의 가치가 있습니다.
to:
A picture is worth a thousand","[' words.', ' dollars.']",1
"Translate the following sentence from Russian into English.
Это скрепленный питтер, который чаще всего идет в нижнюю часть.
to:
It's a cracked pitcher that goes oftenest to the","[' bottom.', ' well.']",0
"Translate the following sentence from Korean into English.
작은 플레이어들은 큰 머리를 가지고 있습니다.
to:
Little pitchers have big","[' heads.', ' ears.']",0
"Translate the following sentence from German into English.
Alles, was zu einem großen Ort steigt, ist durch eine windende Straße.
to:
All rising to great place is by a winding","[' road.', ' stair.']",0
"Translate the following sentence from Spanish into English.
Me gustaría jugar un pequeño juego mejor que estar alrededor.
to:
Better play a small game than to stand","[' around.', ' out.']",0
"Translate the following sentence from Japanese into English.
彼は、彼を喜ばせるために、早く起きる必要があった。
to:
He had need rise early who would please","[' everybody.', ' him.']",1
"Translate the following sentence from Italian into English.
I poeti nascono, ma gli oratori non sono.
to:
Poets are born, but orators are","[' trained.', ' not.']",1
"Translate the following sentence from Italian into English.
La politezza non non non non è nulla, e non non non è nulla.
to:
Politeness costs nothing and gains","[' nothing.', ' everything.']",0
"Translate the following sentence from Russian into English.
Политика делает странные решения.
to:
Politics makes strange","[' bedfellows.', ' decisions.']",1
"Translate the following sentence from Spanish into English.
Un pequeño vaso puede ser fácilmente eliminado.
to:
A little pot is easily","[' removed.', ' hot.']",0
"Translate the following sentence from Chinese into English.
别说了,别开电话了。
to:
Shit or get off the","[' pot.', ' phone.']",1
